commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
Ugy0Y2La8uBZg-8iTZN4AaABAg.9W_PU985U1_9W_PefqKwIh,Ugy0Y2La8uBZg-8iTZN4AaABAg,X8jsijhllIA,its also called extortion,2021-12-30T12:59:22Z,Jätski.fi,https://yt3.ggpht.com/ytc/AKedOLRHQVS6jiWrFmYlu3tgrFVnKcdbDNI9pOhhNyUB=s48-c-k-c0x00ffffff-no-rj
Ugy0Y2La8uBZg-8iTZN4AaABAg.9W_PU985U1_9W_PWFGhH_B,Ugy0Y2La8uBZg-8iTZN4AaABAg,X8jsijhllIA,what knowledge,2021-12-30T12:58:05Z,Jätski.fi,https://yt3.ggpht.com/ytc/AKedOLRHQVS6jiWrFmYlu3tgrFVnKcdbDNI9pOhhNyUB=s48-c-k-c0x00ffffff-no-rj
UgyZiUHRwOrSNQ6Vrg14AaABAg,0,X8jsijhllIA,It reminds me of the things that read human DNA to make new cell and autocorrect themselves.,2021-12-29T21:24:22Z,DANser,https://yt3.ggpht.com/ytc/AKedOLT13IcNbjWeqDBNCwxINVa39vAU4KOd_tgvsLAtMA=s48-c-k-c0x00ffffff-no-rj
Ugw-l4slyWgqQtPxLgx4AaABAg,0,X8jsijhllIA,"That can be used to compress information as well. You pass only, lets say, 80% of the information and let the algorithm figure out the rest.",2021-12-26T22:09:02Z,Another One,https://yt3.ggpht.com/ytc/AKedOLRvlvZKIkRXFbUzy8eM-SJjJ97gl2bUoYCgUhNIOOukc02hYoVfQh8WiQO5Rsu9=s48-c-k-c0x00ffffff-no-rj
Ugz37DJZzbsKOI3hjoN4AaABAg,0,X8jsijhllIA,Fantastic!,2021-12-26T15:52:24Z,VieneLea,https://yt3.ggpht.com/ytc/AKedOLQ0dI1hOVuv15nMc8RsTKw-1Tad-YqPMFa3ZA=s48-c-k-c0x00ffffff-no-rj
UgybrFAHCRJKZxbLyb14AaABAg,0,X8jsijhllIA,How old is Alan?,2021-12-26T03:20:34Z,MsCris Hinojosa,https://yt3.ggpht.com/ytc/AKedOLQ0RwyzCoVV5qzL0vPK2F4p5oEbvfd5a4JcPpmrzw=s48-c-k-c0x00ffffff-no-rj
UgzCub6XQjpVGu4Emf54AaABAg,0,X8jsijhllIA,"makes me remember the time I learned how to implement hamming codes for sending short messages via bluetooth with an arduino because the quality was so shit It was impossible otherwise.
It then turned out I accidentally fried the receiver previously with the wrong voltage wich somehow didnt fully destroy it but instead turned it into extremly unreliable garbage.
In the end I didnt actually need any error correction but it was still interesting.",2021-12-25T01:28:53Z,Honk,https://yt3.ggpht.com/ytc/AKedOLTRQjy2onkqLQj1IVaZjBkKE9Afmx5K8iHy2-rk=s48-c-k-c0x00ffffff-no-rj
UgxoAQPINhG_H169sZF4AaABAg,0,X8jsijhllIA,"This was, honeslty, one of the interesting videos I have watched! Wow!",2021-12-22T22:11:33Z,Norb,https://yt3.ggpht.com/TYIztN79DrPq37jrR0PYpak_o89UAA0ZTcwl2X4CMI9q3N64BoCpaNhATKMEsvj7hvP60Pw70g=s48-c-k-c0x00ffffff-no-rj
Ugxg3f25NScO1J6kQPZ4AaABAg,0,X8jsijhllIA,"""Frustration being the crucible for invention..."" so nicely said !",2021-12-21T14:16:01Z,The Ghibli Girl,https://yt3.ggpht.com/oJFIEfNOR2tJVFuVYKKs6uhLXD4WjxoQSRTkHikgIA_Zk_ENtaWf_Pwmcn0UaX9PtY8Xl2iRzA=s48-c-k-c0x00ffffff-no-rj
Ugw7D48Hz6XeFPYA50V4AaABAg,0,X8jsijhllIA,"At the beginning they mentioned a CD, but there's a protective layer that usually covers 99% of scratches?",2021-12-20T18:01:11Z,Ya Boi,https://yt3.ggpht.com/ytc/AKedOLQkmPecSIRkZwC4PUPydtt5R3LVBKFX1_kboOg3pBJrrIuOZqGsHPBYXpvIGdld=s48-c-k-c0x00ffffff-no-rj
UgxdHCSUDRUhP0TOs754AaABAg,0,X8jsijhllIA,"8:20 Prediction: you use parity checks for rows and columns, not just the entire message.",2021-12-18T03:34:35Z,HTDetonator,https://yt3.ggpht.com/ytc/AKedOLTP9a2kkZF0d9aLPum5dd3njFi2W9vbKAlJO9Kccyqg13XMv3MLY9xRALKquwfU=s48-c-k-c0x00ffffff-no-rj
Ugy8yq26Vmi39jJ6aHV4AaABAg,0,X8jsijhllIA,"Einstein famously said, ""Everything should be made as simple as possible, but no simpler."" And I think that 3blue1brown's videos embody that better than anyone online.",2021-12-04T04:17:37Z,Jason Avina,https://yt3.ggpht.com/ytc/AKedOLRbLDP0Q_8XilJ6haUlyHVcC3WjmPIYYDa-ytzG_A=s48-c-k-c0x00ffffff-no-rj
UgwY1ANp6_XNpQmZBsF4AaABAg,0,X8jsijhllIA,"Just at 7:04, surely Parity doesn't help if 2 bits get flipped? Then it's actually worse than useless, because you think it's correct when its actually incorrect. A false positive, which could be very likely to happen, ~50% of the ways they could change the message would have an even number of flips. This seems very bad to me.",2021-11-30T15:13:01Z,John Gottschalk,https://yt3.ggpht.com/ytc/AKedOLTMihVzOeE32M__tl66mb3jI03rdNbh97zHA-w49YY=s48-c-k-c0x00ffffff-no-rj
UgwY1ANp6_XNpQmZBsF4AaABAg.9VNP6LadLTj9VNPHHzw0ET,UgwY1ANp6_XNpQmZBsF4AaABAg,X8jsijhllIA,"Okay, 30 seconds later he tells me I'm right xD",2021-11-30T15:14:31Z,John Gottschalk,https://yt3.ggpht.com/ytc/AKedOLTMihVzOeE32M__tl66mb3jI03rdNbh97zHA-w49YY=s48-c-k-c0x00ffffff-no-rj
UgwQAhx0FcGAdETNCKx4AaABAg,0,X8jsijhllIA,"Vector.




What is diagonal of a parallelogram?",2021-11-29T03:56:27Z,Nurlatifah Mohdnor,https://yt3.ggpht.com/ytc/AKedOLTZWo4GMIWbVIaf3VFNhFwpVkqoNRZrWQjxUVuF=s48-c-k-c0x00ffffff-no-rj
UgyGLjSlBtOesIdy7vV4AaABAg.9VI22gt1ZgM9_iVa-vFwtD,UgyGLjSlBtOesIdy7vV4AaABAg,X8jsijhllIA,"Yes he is very attractive in that picture!

Adam is a character in a show called Sex Education on Netflix (he is played by Connor Swindells who looks just like Richard Hamming)",2022-04-12T11:49:54Z,Fun,https://yt3.ggpht.com/ytc/AKedOLRLj2KA5m4VL-cE2EsDUz56JHfnUIjG5PWYKEq7=s48-c-k-c0x00ffffff-no-rj
UgyGLjSlBtOesIdy7vV4AaABAg.9VI22gt1ZgM9_hhyHxiauj,UgyGLjSlBtOesIdy7vV4AaABAg,X8jsijhllIA,"I don't know who Adam is, but Richard Hamming is certainly very attractive in that picture.",2022-04-12T04:27:34Z,J.J. Shank,https://yt3.ggpht.com/ytc/AKedOLR2-Gmb89B3yVTdtQ8Qw6R2QbVgTB3wYl6ezMHDbg=s48-c-k-c0x00ffffff-no-rj
