commentId,parentId,videoId,textDisplay,publishedAt,authorDisplayName,authorProfileImageUrl
UgxVNV1YNqQnaBp0KB54AaABAg,0,EH6vE97qIP4,The best decision I ever made in my life was Investing in financial market trust me guys it pays alot and I have come to realize that trading bitcoin is more profitable than holding it and waiting for it to skyrocket,2021-11-12T05:52:29Z,Tanimu Fatima,https://yt3.ggpht.com/Nz3g8SI5UNPqUrrejToNhq8tsvEKQ-GViG_H8iyQACEnMKikuAygGbx4yYBcCXRof77D2Bio=s48-c-k-c0x00ffffff-no-rj
Ugzpw3-wy_Dz3sgq6p14AaABAg,0,EH6vE97qIP4,#BucketList.  I can finally say I attended MIT!   Well...kinda sorta.  Well done MIT.  World class in all levels and I'll be in the next class for sure.  I actually plan to take the entire course.  Again...kinda sorta.,2021-11-12T02:38:13Z,Brian Bonilla,https://yt3.ggpht.com/ytc/AKedOLTEMORw71jCGXQE5G7T9I90nDk760dIBNjBRjfu=s48-c-k-c0x00ffffff-no-rj
Ugwu_hbwORz8IQRdH8J4AaABAg,0,EH6vE97qIP4,No way. This channel just has everything! Thank you so much for having this content for free and for the world,2021-11-11T20:35:03Z,Alan Argotte,https://yt3.ggpht.com/ytc/AKedOLT1xQN8z99Zx-8b6Oos1kmRrQeWDh3dPM92tuOW2A=s48-c-k-c0x00ffffff-no-rj
UgxhKK7D2ne4yn_iSVZ4AaABAg,0,EH6vE97qIP4,He's against DeFi cos he and his friends will lose their jobs..,2021-11-11T19:09:38Z,Juan,https://yt3.ggpht.com/ytc/AKedOLTnRM7r1RgwLSKCIvii6TKYlcfDvKMvr_lhpCArdQ=s48-c-k-c0x00ffffff-no-rj
UgxhKK7D2ne4yn_iSVZ4AaABAg.9Ubu4lnfA-d9ZwywcejNKr,UgxhKK7D2ne4yn_iSVZ4AaABAg,EH6vE97qIP4,There will always be room for economists,2022-03-24T06:13:06Z,Felicity Chevalier,https://yt3.ggpht.com/Egwx1s9sinzKnHbAJMv6vm-ocVnTisuXE4726fOdN0vge4AJtY50xvd9SGovfQjZer3Dey66ug=s48-c-k-c0x00ffffff-no-rj
UgxAfuCp66WivRF7D-N4AaABAg,0,EH6vE97qIP4,I wish there is a Korean subtitles too!,2021-11-11T17:03:31Z,해니는4살,https://yt3.ggpht.com/akVjxrDmEynQ5dbx0e1cgU08QWk6706J48B5IG0KMm6xghakt6sXEfYnkfjx8CeVFczHcw-y1w=s48-c-k-c0x00ffffff-no-rj
Ugyi9a0LMKrtNfXduPJ4AaABAg,0,EH6vE97qIP4,I can't believe students in MIT have no idea which company associated to TCP/IP....,2021-11-11T02:38:36Z,MZ,https://yt3.ggpht.com/ZvaDksP3bdJ7Ur9rtogi--5IqYtIh-piVoRW9a1VQOSHinDTlwdSvHz2Gj7VulqV-3B2hxtM=s48-c-k-c0x00ffffff-no-rj
Ugx9bwWW6wYoNwRq2Kp4AaABAg,0,EH6vE97qIP4,"This course is really interesting, i started since 6 November 2021, turned it to audio and I'm currently on the 10th lecture. Wish i got to watch the course earlier tho",2021-11-11T01:37:21Z,OBI Christian,https://yt3.ggpht.com/ytc/AKedOLTMmPcNoh2LohHXOGiWw8Yi1Z-DEcJIxDAq3w=s48-c-k-c0x00ffffff-no-rj
UgzB7er0blLd7NRnVz14AaABAg,0,EH6vE97qIP4,Watching this in November of 2021 and Bitcoin is around its ATH while Robinhood is getting a well deserved robbing of customer base by more reliable stock brokerages.,2021-11-10T06:23:49Z,MightyPresto,https://yt3.ggpht.com/ytc/AKedOLSg4XTaWCaGzH72AEQTBPJlTthV7TrWO57qYdxNErjZh7Kar2saPGDpJOvgzY1g=s48-c-k-c0x00ffffff-no-rj
UgyYfc8IahFqAT7T0mF4AaABAg,0,EH6vE97qIP4,"As Per Today's BTC Rate, That 10k BTC would worth 676 Million $s",2021-11-09T22:22:09Z,Ammar Ashfaq,https://yt3.ggpht.com/ytc/AKedOLQJ8pTB6OjIvdwNc_Fr8EOwj7nHGD1g-Nl1fZisHw=s48-c-k-c0x00ffffff-no-rj
UgyoJsQPWLaIASfI2jV4AaABAg,0,EH6vE97qIP4,He sounded a little disgruntled when he mentioned xrp. Lol,2021-11-09T04:06:24Z,ThePandamonium9,https://yt3.ggpht.com/ytc/AKedOLR0nZK_FiaiTHxsGjE8UgdFsl9zJGxwMpVpuA=s48-c-k-c0x00ffffff-no-rj
UgyHJjnk94rt6TDA2fp4AaABAg,0,EH6vE97qIP4,"Ahhh, let me procrastinate watching my lectures by watching another lecture that I haven't paid for and not getting evaluated on",2021-11-08T07:24:04Z,Christian Chen Liu,https://yt3.ggpht.com/ytc/AKedOLQT1sFJ_TS698QhpmLVqZr77AHC6zI4HArMjw2gMg=s48-c-k-c0x00ffffff-no-rj
Ugzk4gyODapnGCZrNxp4AaABAg,0,EH6vE97qIP4,amazing!,2021-11-08T02:13:03Z,Ouyang Feng 欧阳峰－带你 走进美国，认识真实的美国。,https://yt3.ggpht.com/1uEsvlcZGy-YbXPoh5kRWej818bdhxtYGfXh2IZqLkqBw0gmxhmIQeTONQeSUl8K7N3BBGqo=s48-c-k-c0x00ffffff-no-rj
UgzfQS1mqyg0kDjn88R4AaABAg,0,EH6vE97qIP4,"This is absolutely astounding that MIT can tap the Chairman of the SEC to teach Blockchain to kids (who are undoubtedly clever, but don't seem to know what 'Finance' is , or 'http', or 'how do we form up for the group assignment'). What an amazing lecturer!",2021-11-06T11:48:45Z,K W,https://yt3.ggpht.com/ytc/AKedOLS8D7W0HOzb982hxSZDBTTF84ldWLnS6Ze5g2yH=s48-c-k-c0x00ffffff-no-rj
UgzfQS1mqyg0kDjn88R4AaABAg.9UPEeFfWVVF9UkVTT1Zuku,UgzfQS1mqyg0kDjn88R4AaABAg,EH6vE97qIP4,He became chairman 3 years after this lecture. MIT didn't 'tap' the chairman.,2021-11-15T03:18:59Z,Akash Kakati,https://yt3.ggpht.com/ytc/AKedOLSq1DaWwJpU06TDV0c_XTs1D4916yKA0Cg2nJXw=s48-c-k-c0x00ffffff-no-rj
UgzfQS1mqyg0kDjn88R4AaABAg.9UPEeFfWVVF9UT0mTq8tkg,UgzfQS1mqyg0kDjn88R4AaABAg,EH6vE97qIP4,"I believe that the return of any investment is directly proportional to the risk, so I prefer to choose projects with low risk",2021-11-07T23:04:30Z,Lilith Li,https://yt3.ggpht.com/ytc/AKedOLQKjOWRJd1mIACgREOTupVoTYlJMuC90MKoL2vYRkCEuJu4CFwlcxF8v9d-7pmy=s48-c-k-c0x00ffffff-no-rj
